id,on_surface,patch_size,ppi_in_patch,random_patch_size,rank,size,total_ppis
3VKWA,386.0,2.0,0.0,0.0,18.0,99.0,22.0
3VKWA,386.0,1.0,0.0,0.0,19.0,99.0,22.0
3VKWA,386.0,2.0,0.0,0.0,20.0,94.0,22.0
2AEUA,315.0,13.0,9.0,2.0,1.0,750.0,52.0
2AEUA,315.0,5.0,5.0,1.0,2.0,441.0,52.0
2AEUA,315.0,7.0,5.0,0.0,3.0,400.0,52.0
2AEUA,315.0,8.0,0.0,1.0,4.0,371.0,52.0
2AEUA,315.0,8.0,0.0,2.0,5.0,325.0,52.0
2AEUA,315.0,3.0,0.0,0.0,6.0,214.0,52.0
2AEUA,315.0,3.0,0.0,1.0,7.0,211.0,52.0
2AEUA,315.0,4.0,3.0,0.0,8.0,203.0,52.0
2AEUA,315.0,4.0,0.0,2.0,9.0,198.0,52.0
2AEUA,315.0,6.0,0.0,1.0,10.0,169.0,52.0
2AEUA,315.0,5.0,0.0,0.0,11.0,167.0,52.0
2AEUA,315.0,4.0,0.0,0.0,12.0,141.0,52.0
2AEUA,315.0,5.0,0.0,1.0,13.0,136.0,52.0
2AEUA,315.0,1.0,0.0,1.0,14.0,115.0,52.0
2AEUA,315.0,2.0,0.0,0.0,15.0,113.0,52.0
2AEUA,315.0,1.0,0.0,0.0,16.0,86.0,52.0
2AEUA,315.0,2.0,0.0,0.0,17.0,77.0,52.0
2AEUA,315.0,1.0,0.0,0.0,18.0,73.0,52.0
2AEUA,315.0,3.0,0.0,2.0,19.0,72.0,52.0
2AEUA,315.0,1.0,0.0,0.0,20.0,64.0,52.0
2FCWA,104.0,6.0,2.0,2.0,1.0,366.0,13.0
2FCWA,104.0,5.0,0.0,2.0,2.0,164.0,13.0
2FCWA,104.0,1.0,0.0,0.0,3.0,112.0,13.0
2FCWA,104.0,1.0,0.0,1.0,4.0,108.0,13.0
2FCWA,104.0,3.0,0.0,1.0,5.0,102.0,13.0
2FCWA,104.0,4.0,0.0,1.0,6.0,96.0,13.0
2FCWA,104.0,2.0,0.0,0.0,7.0,93.0,13.0
2FCWA,104.0,2.0,2.0,0.0,8.0,74.0,13.0
2FCWA,104.0,2.0,0.0,0.0,9.0,67.0,13.0
2FCWA,104.0,2.0,0.0,0.0,10.0,61.0,13.0
2FCWA,104.0,1.0,0.0,0.0,11.0,57.0,13.0
2FCWA,104.0,1.0,1.0,0.0,12.0,53.0,13.0
2FCWA,104.0,1.0,0.0,0.0,13.0,29.0,13.0
2FCWA,104.0,1.0,0.0,1.0,14.0,26.0,13.0
2FCWA,104.0,1.0,0.0,0.0,15.0,18.0,13.0
2FCWA,104.0,1.0,0.0,0.0,16.0,18.0,13.0
2FCWA,104.0,1.0,0.0,0.0,17.0,13.0,13.0
4QLPB,190.0,6.0,3.0,0.0,1.0,359.0,34.0
4QLPB,190.0,4.0,0.0,0.0,2.0,297.0,34.0
4QLPB,190.0,7.0,0.0,2.0,3.0,294.0,34.0
4QLPB,190.0,2.0,0.0,0.0,4.0,230.0,34.0
4QLPB,190.0,4.0,0.0,0.0,5.0,187.0,34.0
4QLPB,190.0,3.0,1.0,0.0,6.0,184.0,34.0
4QLPB,190.0,1.0,1.0,0.0,7.0,142.0,34.0
4QLPB,190.0,1.0,0.0,0.0,8.0,81.0,34.0
4QLPB,190.0,1.0,1.0,0.0,9.0,62.0,34.0
4QLPB,190.0,1.0,0.0,0.0,10.0,40.0,34.0
4QLPB,190.0,1.0,1.0,0.0,11.0,31.0,34.0
4QLPB,190.0,1.0,0.0,0.0,12.0,26.0,34.0
4QLPB,190.0,1.0,0.0,0.0,13.0,26.0,34.0
4QLPB,190.0,1.0,0.0,0.0,14.0,26.0,34.0
4QLPB,190.0,2.0,0.0,1.0,15.0,21.0,34.0
4QLPB,190.0,1.0,0.0,0.0,16.0,11.0,34.0
4QLPB,190.0,1.0,0.0,0.0,17.0,9.0,34.0
3FAVB,72.0,24.0,17.0,12.0,1.0,1318.0,29.0
3FAVB,72.0,1.0,0.0,0.0,2.0,63.0,29.0
3FAVB,72.0,2.0,2.0,2.0,3.0,33.0,29.0
3FAVB,72.0,1.0,0.0,1.0,4.0,25.0,29.0
3FAVB,72.0,2.0,0.0,1.0,5.0,14.0,29.0
3FAVB,72.0,1.0,0.0,1.0,6.0,13.0,29.0
3FAVB,72.0,1.0,0.0,0.0,7.0,8.0,29.0
3WASA,341.0,25.0,16.0,10.0,1.0,1356.0,105.0
3WASA,341.0,8.0,8.0,1.0,2.0,792.0,105.0
3WASA,341.0,10.0,3.0,1.0,3.0,658.0,105.0
3WASA,341.0,5.0,4.0,1.0,4.0,458.0,105.0
3WASA,341.0,8.0,5.0,4.0,5.0,358.0,105.0
3WASA,341.0,5.0,2.0,2.0,6.0,294.0,105.0
3WASA,341.0,3.0,3.0,0.0,7.0,249.0,105.0
3WASA,341.0,2.0,0.0,0.0,8.0,220.0,105.0
3WASA,341.0,2.0,1.0,1.0,9.0,202.0,105.0
3WASA,341.0,6.0,0.0,2.0,10.0,200.0,105.0
3WASA,341.0,1.0,1.0,1.0,11.0,146.0,105.0
3WASA,341.0,1.0,0.0,1.0,12.0,136.0,105.0
3WASA,341.0,1.0,1.0,0.0,13.0,112.0,105.0
3WASA,341.0,2.0,1.0,0.0,14.0,103.0,105.0
3WASA,341.0,2.0,0.0,2.0,15.0,94.0,105.0
3WASA,341.0,2.0,0.0,0.0,16.0,91.0,105.0
3WASA,341.0,1.0,0.0,0.0,17.0,84.0,105.0
3WASA,341.0,1.0,0.0,0.0,18.0,74.0,105.0
3WASA,341.0,1.0,0.0,0.0,19.0,63.0,105.0
3WASA,341.0,1.0,0.0,1.0,20.0,62.0,105.0
1ZYBA,218.0,21.0,8.0,2.0,1.0,1254.0,38.0
1ZYBA,218.0,8.0,1.0,2.0,2.0,378.0,38.0
1ZYBA,218.0,7.0,0.0,1.0,3.0,284.0,38.0
1ZYBA,218.0,8.0,5.0,2.0,4.0,258.0,38.0
1ZYBA,218.0,1.0,0.0,0.0,5.0,168.0,38.0
1ZYBA,218.0,1.0,0.0,0.0,6.0,168.0,38.0
1ZYBA,218.0,1.0,1.0,0.0,7.0,163.0,38.0
1ZYBA,218.0,5.0,0.0,1.0,8.0,153.0,38.0
1ZYBA,218.0,1.0,0.0,0.0,9.0,129.0,38.0
1ZYBA,218.0,5.0,0.0,1.0,10.0,124.0,38.0
1ZYBA,218.0,2.0,0.0,0.0,11.0,53.0,38.0
1ZYBA,218.0,2.0,0.0,0.0,12.0,53.0,38.0
1ZYBA,218.0,1.0,0.0,0.0,13.0,36.0,38.0
1ZYBA,218.0,1.0,0.0,0.0,14.0,27.0,38.0
1ZYBA,218.0,1.0,0.0,0.0,15.0,24.0,38.0
1ZYBA,218.0,1.0,0.0,0.0,16.0,13.0,38.0
1ZYBA,218.0,1.0,0.0,0.0,17.0,13.0,38.0
1ZYBA,218.0,1.0,0.0,1.0,18.0,3.0,38.0
1SEZA,412.0,22.0,7.0,1.0,1.0,1607.0,11.0
1SEZA,412.0,16.0,0.0,0.0,2.0,488.0,11.0
1SEZA,412.0,11.0,0.0,0.0,3.0,453.0,11.0
1SEZA,412.0,13.0,0.0,0.0,4.0,374.0,11.0
1SEZA,412.0,8.0,0.0,0.0,5.0,263.0,11.0
1SEZA,412.0,3.0,0.0,0.0,6.0,184.0,11.0
1SEZA,412.0,4.0,0.0,0.0,7.0,147.0,11.0
1SEZA,412.0,5.0,0.0,0.0,8.0,136.0,11.0
1SEZA,412.0,1.0,0.0,0.0,9.0,129.0,11.0
1SEZA,412.0,2.0,0.0,0.0,10.0,88.0,11.0
1SEZA,412.0,1.0,0.0,0.0,11.0,88.0,11.0
1SEZA,412.0,3.0,0.0,0.0,12.0,83.0,11.0
1SEZA,412.0,3.0,0.0,1.0,13.0,81.0,11.0
1SEZA,412.0,1.0,0.0,0.0,14.0,80.0,11.0
1SEZA,412.0,3.0,0.0,0.0,15.0,75.0,11.0
1SEZA,412.0,1.0,0.0,0.0,16.0,69.0,11.0
1SEZA,412.0,2.0,0.0,0.0,17.0,63.0,11.0
1SEZA,412.0,3.0,0.0,0.0,18.0,59.0,11.0
1SEZA,412.0,2.0,0.0,0.0,19.0,52.0,11.0
1SEZA,412.0,1.0,0.0,0.0,20.0,51.0,11.0
3K6YA,187.0,21.0,0.0,5.0,1.0,951.0,33.0
3K6YA,187.0,13.0,6.0,1.0,2.0,656.0,33.0
3K6YA,187.0,3.0,0.0,1.0,3.0,413.0,33.0
3K6YA,187.0,6.0,0.0,1.0,4.0,235.0,33.0
3K6YA,187.0,1.0,0.0,0.0,5.0,178.0,33.0
3K6YA,187.0,4.0,4.0,0.0,6.0,166.0,33.0
3K6YA,187.0,2.0,0.0,0.0,7.0,85.0,33.0
3K6YA,187.0,2.0,1.0,0.0,8.0,79.0,33.0
3K6YA,187.0,1.0,0.0,1.0,9.0,66.0,33.0
3K6YA,187.0,2.0,0.0,1.0,10.0,55.0,33.0
3K6YA,187.0,1.0,0.0,0.0,11.0,51.0,33.0
3K6YA,187.0,1.0,0.0,0.0,12.0,49.0,33.0
3K6YA,187.0,1.0,0.0,1.0,13.0,48.0,33.0
3K6YA,187.0,1.0,0.0,0.0,14.0,34.0,33.0
3K6YA,187.0,1.0,0.0,1.0,15.0,34.0,33.0
3K6YA,187.0,1.0,0.0,1.0,16.0,34.0,33.0
3K6YA,187.0,1.0,0.0,0.0,17.0,23.0,33.0
3K6YA,187.0,1.0,0.0,0.0,18.0,21.0,33.0
3K6YA,187.0,1.0,0.0,1.0,19.0,21.0,33.0
3K6YA,187.0,1.0,1.0,0.0,20.0,20.0,33.0
2I9XA,82.0,11.0,8.0,1.0,1.0,508.0,22.0
2I9XA,82.0,6.0,0.0,0.0,2.0,227.0,22.0
2I9XA,82.0,6.0,0.0,1.0,3.0,188.0,22.0
2I9XA,82.0,1.0,1.0,0.0,4.0,169.0,22.0
2I9XA,82.0,1.0,0.0,0.0,5.0,116.0,22.0
2I9XA,82.0,1.0,0.0,1.0,6.0,116.0,22.0
2I9XA,82.0,3.0,0.0,0.0,7.0,61.0,22.0
2I9XA,82.0,1.0,0.0,0.0,8.0,25.0,22.0
3FWBB,54.0,16.0,14.0,13.0,1.0,1638.0,42.0
3FWBB,54.0,4.0,4.0,1.0,2.0,498.0,42.0
3FWBB,54.0,1.0,1.0,1.0,3.0,92.0,42.0
3FWBB,54.0,1.0,0.0,1.0,4.0,90.0,42.0
3FWBB,54.0,1.0,0.0,1.0,5.0,74.0,42.0
3UEJA,63.0,11.0,4.0,3.0,1.0,613.0,12.0
3UEJA,63.0,6.0,0.0,0.0,2.0,593.0,12.0
3UEJA,63.0,3.0,0.0,0.0,3.0,320.0,12.0
3UEJA,63.0,2.0,2.0,0.0,4.0,80.0,12.0
3UEJA,63.0,2.0,0.0,1.0,5.0,64.0,12.0
3UEJA,63.0,1.0,0.0,0.0,6.0,51.0,12.0
3UEJA,63.0,1.0,0.0,0.0,7.0,24.0,12.0
2RAFA,160.0,14.0,11.0,4.0,1.0,666.0,29.0
2RAFA,160.0,7.0,0.0,0.0,2.0,461.0,29.0
2RAFA,160.0,8.0,0.0,2.0,3.0,361.0,29.0
2RAFA,160.0,4.0,0.0,1.0,4.0,128.0,29.0
2RAFA,160.0,4.0,0.0,1.0,5.0,111.0,29.0
2RAFA,160.0,2.0,0.0,1.0,6.0,89.0,29.0
2RAFA,160.0,1.0,0.0,0.0,7.0,39.0,29.0
2RAFA,160.0,1.0,0.0,0.0,8.0,17.0,29.0
2RAFA,160.0,2.0,0.0,0.0,9.0,15.0,29.0
2RAFA,160.0,1.0,0.0,0.0,10.0,8.0,29.0
2RAFA,160.0,1.0,0.0,0.0,11.0,3.0,29.0
2RAFA,160.0,1.0,0.0,0.0,12.0,3.0,29.0
4EXRA,138.0,8.0,0.0,1.0,1.0,481.0,7.0
4EXRA,138.0,4.0,1.0,0.0,2.0,192.0,7.0
4EXRA,138.0,5.0,0.0,1.0,3.0,155.0,7.0
4EXRA,138.0,1.0,0.0,0.0,4.0,137.0,7.0
4EXRA,138.0,3.0,0.0,0.0,5.0,92.0,7.0
4EXRA,138.0,2.0,0.0,0.0,6.0,55.0,7.0
4EXRA,138.0,2.0,0.0,1.0,7.0,49.0,7.0
4EXRA,138.0,2.0,0.0,0.0,8.0,39.0,7.0
4EXRA,138.0,1.0,0.0,0.0,9.0,39.0,7.0
4EXRA,138.0,2.0,0.0,0.0,10.0,35.0,7.0
4EXRA,138.0,1.0,0.0,0.0,11.0,35.0,7.0
4EXRA,138.0,1.0,0.0,0.0,12.0,32.0,7.0
4EXRA,138.0,1.0,0.0,0.0,13.0,23.0,7.0
4EXRA,138.0,1.0,0.0,0.0,14.0,17.0,7.0
4EXRA,138.0,1.0,0.0,0.0,15.0,10.0,7.0
4EXRA,138.0,1.0,0.0,0.0,16.0,10.0,7.0
4EXRA,138.0,1.0,0.0,0.0,17.0,9.0,7.0
4EXRA,138.0,1.0,0.0,0.0,18.0,9.0,7.0
4EXRA,138.0,1.0,0.0,0.0,19.0,4.0,7.0
3F7SA,136.0,34.0,21.0,9.0,1.0,1622.0,41.0
3F7SA,136.0,6.0,1.0,0.0,2.0,204.0,41.0
3F7SA,136.0,2.0,2.0,1.0,3.0,137.0,41.0
3F7SA,136.0,4.0,0.0,2.0,4.0,126.0,41.0
3F7SA,136.0,2.0,0.0,0.0,5.0,72.0,41.0
3F7SA,136.0,1.0,0.0,0.0,6.0,33.0,41.0
3F7SA,136.0,1.0,0.0,0.0,7.0,19.0,41.0
3F7SA,136.0,1.0,0.0,1.0,8.0,19.0,41.0
3F7SA,136.0,1.0,0.0,1.0,9.0,5.0,41.0
3F7SA,136.0,1.0,0.0,1.0,10.0,0.0,41.0
3JR7A,238.0,9.0,1.0,0.0,1.0,414.0,11.0
3JR7A,238.0,4.0,0.0,0.0,2.0,396.0,11.0
3JR7A,238.0,7.0,0.0,0.0,3.0,276.0,11.0
3JR7A,238.0,5.0,0.0,0.0,4.0,264.0,11.0
3JR7A,238.0,5.0,0.0,0.0,5.0,161.0,11.0
3JR7A,238.0,1.0,0.0,0.0,6.0,106.0,11.0
3JR7A,238.0,2.0,0.0,0.0,7.0,91.0,11.0
3JR7A,238.0,1.0,0.0,0.0,8.0,88.0,11.0
3JR7A,238.0,3.0,0.0,0.0,9.0,82.0,11.0
3JR7A,238.0,3.0,0.0,0.0,10.0,79.0,11.0
3JR7A,238.0,4.0,0.0,0.0,11.0,76.0,11.0
3JR7A,238.0,2.0,0.0,0.0,12.0,76.0,11.0
3JR7A,238.0,2.0,0.0,0.0,13.0,71.0,11.0
3JR7A,238.0,2.0,1.0,0.0,14.0,68.0,11.0
3JR7A,238.0,2.0,0.0,0.0,15.0,59.0,11.0
3JR7A,238.0,3.0,0.0,0.0,16.0,49.0,11.0
3JR7A,238.0,1.0,0.0,0.0,17.0,47.0,11.0
3JR7A,238.0,1.0,0.0,0.0,18.0,47.0,11.0
3JR7A,238.0,1.0,0.0,0.0,19.0,45.0,11.0
3JR7A,238.0,1.0,0.0,0.0,20.0,45.0,11.0
3KTDA,287.0,68.0,36.0,22.0,1.0,3045.0,81.0
3KTDA,287.0,6.0,0.0,0.0,2.0,244.0,81.0
3KTDA,287.0,7.0,0.0,2.0,3.0,222.0,81.0
3KTDA,287.0,2.0,0.0,0.0,4.0,179.0,81.0
3KTDA,287.0,4.0,1.0,1.0,5.0,172.0,81.0
3KTDA,287.0,1.0,1.0,1.0,6.0,141.0,81.0
3KTDA,287.0,3.0,0.0,2.0,7.0,126.0,81.0
3KTDA,287.0,3.0,0.0,2.0,8.0,114.0,81.0
3KTDA,287.0,1.0,0.0,1.0,9.0,50.0,81.0
3KTDA,287.0,1.0,0.0,0.0,10.0,40.0,81.0
3KTDA,287.0,1.0,0.0,0.0,11.0,35.0,81.0
3KTDA,287.0,2.0,0.0,1.0,12.0,28.0,81.0
3KTDA,287.0,1.0,0.0,0.0,13.0,22.0,81.0
3KTDA,287.0,2.0,0.0,1.0,14.0,22.0,81.0
3KTDA,287.0,2.0,0.0,2.0,15.0,21.0,81.0
3KTDA,287.0,1.0,0.0,0.0,16.0,20.0,81.0
3KTDA,287.0,1.0,0.0,1.0,17.0,19.0,81.0
3KTDA,287.0,2.0,0.0,0.0,18.0,17.0,81.0
3KTDA,287.0,2.0,0.0,0.0,19.0,14.0,81.0
3KTDA,287.0,1.0,0.0,0.0,20.0,6.0,81.0
3CCYA,178.0,17.0,12.0,2.0,1.0,1256.0,30.0
3CCYA,178.0,14.0,3.0,2.0,2.0,647.0,30.0
3CCYA,178.0,5.0,0.0,3.0,3.0,347.0,30.0
3CCYA,178.0,8.0,0.0,3.0,4.0,334.0,30.0
3CCYA,178.0,3.0,1.0,0.0,5.0,160.0,30.0
3CCYA,178.0,2.0,0.0,0.0,6.0,150.0,30.0
3CCYA,178.0,3.0,1.0,1.0,7.0,102.0,30.0
3CCYA,178.0,3.0,0.0,0.0,8.0,102.0,30.0
3CCYA,178.0,2.0,0.0,1.0,9.0,78.0,30.0
3CCYA,178.0,3.0,0.0,0.0,10.0,66.0,30.0
3CCYA,178.0,2.0,0.0,0.0,11.0,55.0,30.0
3CCYA,178.0,1.0,0.0,1.0,12.0,27.0,30.0
3CCYA,178.0,2.0,0.0,0.0,13.0,9.0,30.0
3CCYA,178.0,1.0,0.0,1.0,14.0,8.0,30.0
3CCYA,178.0,1.0,0.0,0.0,15.0,6.0,30.0
3CCYA,178.0,1.0,0.0,0.0,16.0,4.0,30.0
3CCYA,178.0,1.0,0.0,0.0,17.0,1.0,30.0
3CCYA,178.0,1.0,0.0,0.0,18.0,1.0,30.0
4G6DB,178.0,17.0,10.0,3.0,1.0,602.0,35.0
4G6DB,178.0,8.0,0.0,2.0,2.0,437.0,35.0
4G6DB,178.0,8.0,1.0,2.0,3.0,349.0,35.0
4G6DB,178.0,4.0,0.0,2.0,4.0,290.0,35.0
4G6DB,178.0,7.0,0.0,0.0,5.0,275.0,35.0
4G6DB,178.0,2.0,0.0,0.0,6.0,193.0,35.0
4G6DB,178.0,4.0,0.0,1.0,7.0,162.0,35.0
4G6DB,178.0,3.0,0.0,0.0,8.0,115.0,35.0
4G6DB,178.0,1.0,0.0,0.0,9.0,97.0,35.0
4G6DB,178.0,3.0,0.0,0.0,10.0,85.0,35.0
4G6DB,178.0,1.0,0.0,0.0,11.0,56.0,35.0
4G6DB,178.0,1.0,1.0,0.0,12.0,50.0,35.0
4G6DB,178.0,2.0,0.0,1.0,13.0,50.0,35.0
4G6DB,178.0,2.0,0.0,0.0,14.0,46.0,35.0
4G6DB,178.0,1.0,1.0,1.0,15.0,42.0,35.0
4G6DB,178.0,1.0,0.0,1.0,16.0,27.0,35.0
4G6DB,178.0,1.0,0.0,0.0,17.0,17.0,35.0
4G6DB,178.0,1.0,0.0,0.0,18.0,13.0,35.0
4G6DB,178.0,1.0,0.0,0.0,19.0,9.0,35.0
4G6DB,178.0,1.0,0.0,0.0,20.0,8.0,35.0
6H8FA,45.0,19.0,17.0,13.0,1.0,1503.0,51.0
6H8FA,45.0,2.0,0.0,0.0,2.0,82.0,51.0
6H8FA,45.0,1.0,0.0,0.0,3.0,7.0,51.0
6H8FA,45.0,1.0,0.0,0.0,4.0,3.0,51.0
3RRIA,123.0,5.0,4.0,2.0,1.0,424.0,68.0
3RRIA,123.0,9.0,7.0,5.0,2.0,401.0,68.0
3RRIA,123.0,2.0,2.0,1.0,3.0,256.0,68.0
3RRIA,123.0,5.0,4.0,2.0,4.0,241.0,68.0
3RRIA,123.0,4.0,0.0,3.0,5.0,202.0,68.0
3RRIA,123.0,7.0,7.0,3.0,6.0,180.0,68.0
3RRIA,123.0,2.0,1.0,0.0,7.0,134.0,68.0
3RRIA,123.0,2.0,0.0,1.0,8.0,126.0,68.0
3RRIA,123.0,2.0,0.0,1.0,9.0,109.0,68.0
3RRIA,123.0,1.0,1.0,1.0,10.0,97.0,68.0
3RRIA,123.0,1.0,0.0,1.0,11.0,91.0,68.0
3RRIA,123.0,1.0,0.0,0.0,12.0,70.0,68.0
3RRIA,123.0,1.0,1.0,0.0,13.0,58.0,68.0
3RRIA,123.0,1.0,0.0,1.0,14.0,34.0,68.0
3RRIA,123.0,1.0,0.0,1.0,15.0,34.0,68.0
3RRIA,123.0,1.0,0.0,0.0,16.0,34.0,68.0
3RRIA,123.0,1.0,1.0,0.0,17.0,21.0,68.0
3RRIA,123.0,1.0,0.0,0.0,18.0,1.0,68.0
3NZNA,96.0,10.0,0.0,0.0,1.0,499.0,3.0
3NZNA,96.0,4.0,0.0,0.0,2.0,390.0,3.0
3NZNA,96.0,4.0,0.0,0.0,3.0,240.0,3.0
3NZNA,96.0,1.0,0.0,0.0,4.0,141.0,3.0
3NZNA,96.0,3.0,0.0,0.0,5.0,126.0,3.0
3NZNA,96.0,1.0,0.0,0.0,6.0,93.0,3.0
3NZNA,96.0,1.0,0.0,0.0,7.0,83.0,3.0
3NZNA,96.0,4.0,0.0,0.0,8.0,62.0,3.0
3NZNA,96.0,1.0,0.0,0.0,9.0,4.0,3.0
3NZNA,96.0,1.0,0.0,0.0,10.0,4.0,3.0
3NZNA,96.0,1.0,0.0,0.0,11.0,3.0,3.0
3KSRA,217.0,8.0,7.0,3.0,1.0,671.0,35.0
3KSRA,217.0,17.0,0.0,3.0,2.0,518.0,35.0
3KSRA,217.0,10.0,7.0,1.0,3.0,467.0,35.0
3KSRA,217.0,6.0,0.0,1.0,4.0,375.0,35.0
3KSRA,217.0,4.0,0.0,1.0,5.0,199.0,35.0
3KSRA,217.0,6.0,0.0,1.0,6.0,146.0,35.0
3KSRA,217.0,3.0,0.0,1.0,7.0,132.0,35.0
3KSRA,217.0,1.0,1.0,0.0,8.0,125.0,35.0
3KSRA,217.0,4.0,3.0,1.0,9.0,97.0,35.0
3KSRA,217.0,3.0,0.0,1.0,10.0,90.0,35.0
3KSRA,217.0,4.0,0.0,1.0,11.0,74.0,35.0
3KSRA,217.0,5.0,0.0,2.0,12.0,70.0,35.0
3KSRA,217.0,2.0,0.0,0.0,13.0,61.0,35.0
3KSRA,217.0,1.0,0.0,0.0,14.0,55.0,35.0
3KSRA,217.0,1.0,0.0,0.0,15.0,51.0,35.0
3KSRA,217.0,3.0,0.0,0.0,16.0,36.0,35.0
3KSRA,217.0,1.0,0.0,0.0,17.0,17.0,35.0
3KSRA,217.0,1.0,0.0,0.0,18.0,10.0,35.0
3KSRA,217.0,2.0,0.0,1.0,19.0,6.0,35.0
3KSRA,217.0,1.0,0.0,0.0,20.0,3.0,35.0
3OF6D,95.0,30.0,14.0,13.0,1.0,1597.0,32.0
3OF6D,95.0,3.0,1.0,1.0,2.0,132.0,32.0
3OF6D,95.0,2.0,0.0,0.0,3.0,104.0,32.0
3OF6D,95.0,1.0,1.0,1.0,4.0,74.0,32.0
3OF6D,95.0,1.0,1.0,1.0,5.0,74.0,32.0
3OF6D,95.0,1.0,0.0,0.0,6.0,72.0,32.0
3OF6D,95.0,1.0,0.0,0.0,7.0,43.0,32.0
3OF6D,95.0,2.0,0.0,1.0,8.0,40.0,32.0
3OF6D,95.0,1.0,1.0,0.0,9.0,37.0,32.0
3OF6D,95.0,1.0,0.0,0.0,10.0,26.0,32.0
3OF6D,95.0,1.0,0.0,0.0,11.0,26.0,32.0
3OF6D,95.0,1.0,0.0,1.0,12.0,14.0,32.0
3OF6D,95.0,1.0,0.0,0.0,13.0,14.0,32.0
1TO3A,243.0,20.0,1.0,2.0,1.0,822.0,17.0
1TO3A,243.0,13.0,0.0,1.0,2.0,218.0,17.0
1TO3A,243.0,7.0,0.0,1.0,3.0,186.0,17.0
1TO3A,243.0,3.0,0.0,0.0,4.0,180.0,17.0
1TO3A,243.0,1.0,0.0,0.0,5.0,175.0,17.0
1TO3A,243.0,2.0,0.0,1.0,6.0,139.0,17.0
1TO3A,243.0,1.0,0.0,0.0,7.0,117.0,17.0
1TO3A,243.0,1.0,0.0,0.0,8.0,110.0,17.0
1TO3A,243.0,1.0,0.0,0.0,9.0,98.0,17.0
1TO3A,243.0,3.0,0.0,0.0,10.0,93.0,17.0
1TO3A,243.0,1.0,1.0,0.0,11.0,92.0,17.0
1TO3A,243.0,1.0,0.0,0.0,12.0,90.0,17.0
1TO3A,243.0,2.0,0.0,0.0,13.0,89.0,17.0
1TO3A,243.0,4.0,0.0,1.0,14.0,83.0,17.0
1TO3A,243.0,1.0,0.0,0.0,15.0,82.0,17.0
1TO3A,243.0,1.0,0.0,0.0,16.0,82.0,17.0
1TO3A,243.0,1.0,0.0,0.0,17.0,56.0,17.0
1TO3A,243.0,1.0,0.0,0.0,18.0,48.0,17.0
1TO3A,243.0,1.0,0.0,0.0,19.0,44.0,17.0
1TO3A,243.0,2.0,0.0,0.0,20.0,43.0,17.0
3FM2A,129.0,18.0,12.0,2.0,1.0,769.0,25.0
3FM2A,129.0,8.0,0.0,2.0,2.0,545.0,25.0
3FM2A,129.0,3.0,0.0,1.0,3.0,95.0,25.0
3FM2A,129.0,1.0,1.0,0.0,4.0,95.0,25.0
3FM2A,129.0,1.0,0.0,1.0,5.0,78.0,25.0
3FM2A,129.0,1.0,0.0,0.0,6.0,64.0,25.0
3FM2A,129.0,1.0,0.0,1.0,7.0,34.0,25.0
3FM2A,129.0,2.0,0.0,1.0,8.0,31.0,25.0
3FM2A,129.0,1.0,0.0,1.0,9.0,28.0,25.0
3FM2A,129.0,1.0,0.0,1.0,10.0,25.0,25.0
3FM2A,129.0,1.0,0.0,0.0,11.0,24.0,25.0
3FM2A,129.0,1.0,0.0,0.0,12.0,21.0,25.0
3FM2A,129.0,1.0,1.0,0.0,13.0,11.0,25.0
1WWLA,294.0,35.0,0.0,1.0,1.0,1244.0,15.0
1WWLA,294.0,19.0,0.0,3.0,2.0,804.0,15.0
1WWLA,294.0,6.0,5.0,0.0,3.0,291.0,15.0
1WWLA,294.0,2.0,0.0,0.0,4.0,198.0,15.0
1WWLA,294.0,4.0,0.0,2.0,5.0,192.0,15.0
1WWLA,294.0,3.0,0.0,0.0,6.0,162.0,15.0
1WWLA,294.0,2.0,0.0,0.0,7.0,125.0,15.0
1WWLA,294.0,4.0,0.0,0.0,8.0,121.0,15.0
1WWLA,294.0,1.0,0.0,0.0,9.0,88.0,15.0
1WWLA,294.0,4.0,0.0,0.0,10.0,82.0,15.0
1WWLA,294.0,2.0,0.0,1.0,11.0,79.0,15.0
1WWLA,294.0,2.0,0.0,0.0,12.0,63.0,15.0
1WWLA,294.0,2.0,0.0,0.0,13.0,61.0,15.0
1WWLA,294.0,1.0,0.0,0.0,14.0,57.0,15.0
1WWLA,294.0,2.0,0.0,0.0,15.0,53.0,15.0
1WWLA,294.0,2.0,0.0,0.0,16.0,50.0,15.0
1WWLA,294.0,1.0,0.0,0.0,17.0,50.0,15.0
1WWLA,294.0,2.0,0.0,0.0,18.0,42.0,15.0
1WWLA,294.0,2.0,0.0,0.0,19.0,41.0,15.0
1WWLA,294.0,1.0,0.0,0.0,20.0,41.0,15.0
5TGQA,204.0,11.0,9.0,5.0,1.0,649.0,49.0
5TGQA,204.0,5.0,3.0,0.0,2.0,512.0,49.0
5TGQA,204.0,10.0,0.0,4.0,3.0,347.0,49.0
5TGQA,204.0,4.0,1.0,0.0,4.0,314.0,49.0
5TGQA,204.0,3.0,1.0,1.0,5.0,206.0,49.0
5TGQA,204.0,1.0,1.0,1.0,6.0,166.0,49.0
5TGQA,204.0,4.0,0.0,2.0,7.0,96.0,49.0
5TGQA,204.0,1.0,0.0,0.0,8.0,93.0,49.0
5TGQA,204.0,3.0,0.0,0.0,9.0,85.0,49.0
5TGQA,204.0,4.0,0.0,2.0,10.0,75.0,49.0
